"","kingdom","phylum","class","order","family","genus"
"2d686303c3a2ba9f19bfe87324e655c7","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Bosea"
"30f34a46e0132fb509cec740671997f1","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella"
"5191c07ea5ed11c4a782ee2c64eb301e","Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium"
"2e79706e42ffeba9bfcd74b48083861c","Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus"
"e9f1947cf081dfcb3da30b7205bac30f","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"e7a140e690dbeec12a629ca09500eeb3","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella"
"9cf1350a4f864fa1474cd1bab1b8587f","Bacteria","Actinobacteriota","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces"
"325280e85d097a98308bcf9f2696540c","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella"
"52c2b2502f642d2da97eea4eac28810a","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnoanaerobaculum"
"48a02c2cbcab45f2d573e4c9e7f1c05b","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylobacterium-Methylorubrum"
"3e079c7628d591db20c7f068feddb5cd","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella"
"eab62af080b48cc2a910649e11bfb910","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Comamonas"
"e98d2ee6ee9f8836eeda03495813cf4c","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"32505eaa0c3ec3577259d7f2e0d768f3","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus"
"e9e35ce6a916cebbeee875cb9d807a52","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella"
"c0e4a1c8e9129daf5c5f66a8f26a56e4","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus"
"208e2009b1cc3aec8d16dc8d2a3d9e74","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Oribacterium"
"84645e8f22dc582dab12d2756324dc8b","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga"
"274c1bcbe39505feb2d6382a4659906f","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus"
"be8e894f12a967b1d89c7d26c6d8c177","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Rothia"
"d35a763e488c318be1e4834c5085efd5","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Micrococcus"
"6af0aa831115ad635dfe006661c1feb1","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"426211cecf58edf7398cbd0a7dab8b60","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"d6bd9cfd6c1a28cc0936039982951c07","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"f330b08851c02a9085e95a8f48597167","Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus"
"e0be8f90a584e9b4d14fc46fd97ce035","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella"
"89c2182b4bd8795614f1ff7a57c4e397","Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium"
"34aaeb4505d224300c33f15b5df773b7","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Oribacterium"
"184c18d5b7a07a666c9466a4d37047de","Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium"
"93940d6b16c2f1fffa43b7d57de93d2b","Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus"
"d627f510aed7c11a3fd58ebf538f8411","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"7aebaa228f466b017e9caaf0bea21fd6","Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus"
"d2000b633997a459ed2ae7ed9603ea23","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella"
"7ed43c982ad05a8af43d8c83f2bb0100","Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella"
"c52694e0abf94c489bee1568fcd16558","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"9d86d584adc6691f5631ef24ba88a519","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"a7b56ad837e0f541ead0af49e4804b0b","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella"
"797707257978202588708c0de48dbec3","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Comamonas"
"c9be2fab92bb95554355e521ba647ff5","Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus"
"1c3e98db85aafa71e6ea7097d73818ba","Bacteria","Firmicutes","Bacilli","Mycoplasmatales","Mycoplasmataceae","Mycoplasma"
"b4c27198e606733ecdcea5f1983bafe2","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Alloprevotella"
"8574931a648e6b3aa25a7af5d1183e12","Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia"
"574d5362515fc0e6bca5da56147dec03","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga"
"fd661f32753c511bb0bb7160c9ca786b","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Neisseriaceae","Unassigned"
"7504ac72daabc1ceeb58a650b23bac95","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Rhodopseudomonas"
"7b255cdf5a1251c66d1ce29d80284f3d","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"76da944c5c4d0ee3d7806ba58fc83502","Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus"
"893dfbbbfd2dcc0bac8a3f94d87350e9","Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus"
"ddce978b00bdb06cdd7e55f64b5d7702","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella"
"636d2bf512334bf2990541e6a9a53460","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella"
"2d09841e2da82f8f7190c2c2ce8f4993","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"e331de7bb41068d65bd992adfc5ff55a","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"6f3a639ec8a79124db1e998df1adba54","Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Veillonella"
"5ccc244c5047de89d611e710aedff4c4","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella"
"d1d6ce3292136c31d92d82107be45747","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella"
"62d6df2ce8ff29331f9b86f6f7033128","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Asinibacterium"
"fe82d0c017c4be7f2bdb9180de2cf596","Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Haemophilus"
"833d6e64b08025bd7958634d4e9288c0","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","Eubacteriumbrachgroup"
"630bc1783e5c5996610a7723f838e8ea","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"f1b53b1bdf5d52ed961c244d2b9a87a7","Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus"
"8ca13d1a8dce7b826b02507165be3bb5","Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Unassigned"
"cabae008632826373d599094a8ae1572","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Rothia"
"a7b0b90a664c476557b04498691cb654","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella"
"265c8c7fe21acdbbc8ae73407c75fbe3","Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Veillonella"
"3b4c05eac10c410a3a62647dca7c20dd","Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium"
"71cca13fb93e1484bcdcb6cdf006d940","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella"
"2b512603f2f36f1e2a002db11f9f34ef","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella"
"dd777096fdb3c8f867579ea19af40ade","Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Dialister"
"18a985906032b2339990ad14c9ccde33","Bacteria","Actinobacteriota","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces"
"2e7db50c96ff3378acf3ff9f470ffddc","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella"
"f1e1dfb118b9af06eddb716a61d98c4e","Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella"
"d9f28146b3bcd15492fef4a8c5e6cd06","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylobacterium-Methylorubrum"
"8ddec633bd6d02561b4bd3616a8c65fb","Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus"
"69c14bbc3e7fc35af0d89b2903db98b3","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"62a5d8bd483a90d78c4798187f3246d9","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Asinibacterium"
"ccfddf62365eca6bbe7f5dea9e6286b5","Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium"
"487819745f78e1e81fc82886df99a0b4","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Rothia"
"dae7771c4afea3ffab273294be5ef046","Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus"
"ab48846ebf3130f8fc37265515ab4922","Bacteria","Firmicutes","Bacilli","Mycoplasmatales","Mycoplasmataceae","Mycoplasma"
"6c6fa9cf978733171bc45cd5adbb6960","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"55fa67db604de2bdcd7ab3c74e2981f3","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Dolosigranulum"
"a756056d22a9cf4f75db5844ca46ea99","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Pseudochrobactrum"
"94e1ffbd1f5a369be2eb34ba50389460","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus"
"ab94299e3b1f5fdf7d9138a7ad59b19e","Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium"
"c5ea536cc377bb0ee2fbfee2107ea6d8","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus"
"1b3206480c2fb089132c8f5331f3ec9b","Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus"
"37da85d413a174f8857c7b185f33f06f","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"440cd4e0779920149915047683bb5b00","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Neisseriaceae","Neisseria"
"710c475b5d8ed034128cba136ffad5e9","Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Veillonella"
"d79a92bce6d48621c21d53bc9200dedf","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus"
"cffe7b63913afc9fb719d6a2a5baf6a9","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella"
"7579ab66dab88200ddbdb749dadb9c15","Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Veillonella"
"4d93dee43b19ec9c25a1ad660f37483c","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Paludibacteraceae","F0058"
"ca1c3d9fc497f875a43c85da65928848","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter"
"c64d8cc502b6d3f155c0b3666677594b","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"a4c0f5bde3e73ff39d12dae1879cd7fe","Bacteria","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Abiotrophia"
"1401ab55f39a2bb1070c6a90cc08696f","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"43cad406b416c6b68ea4c2d1b5ffbe50","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","Eubacteriumbrachgroup"
"cee2d2f04f0aa104647a78f9d86f639b","Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Veillonella"
"746def4cd0b904aeae9ac48e9a2aec52","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Rothia"
"800f42982fca560120a3eece9333f1d0","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Neisseriaceae","Neisseria"
"cbbe5c5a21252f09b3a8a65304e58ce2","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"51bcd61c769ed92b376ff0601a73cb7e","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella"
"42eabf92fd1ef412a8f1471d675b5f18","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Bradyrhizobium"
"0006d964a93756272f4d149c736ac045","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella"
"e7a649c0732038445e8df4454d585372","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella"
"56102cd4a2848f6f2b5a4b0f7fdd48b1","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Bergeyella"
"cca656632e709e4acefcc4c451a37b44","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Treponema"
"01858bc3c7b14b73e85994a702de97db","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella"
"a50c7ce941ed452057083de967981eed","Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Veillonella"
"7bbf1b94981aa8e5e6fdc586169e7896","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia-Caballeronia-Paraburkholderia"
"deede6a9b269d0bbce3fa30a54a306d5","Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Bulleidia"
"c49b8dc7f7ef65ffe0a919b07fdcb946","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella"
"c8916188e7756872a9b817de383ff198","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","Eubacteriumnodatugroup"
"b5b0b5c31fe09c5966c010eb77ba8bb4","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga"
"069ee73c157cda554f3e70dc689d7bca","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Pseudochrobactrum"
"925599e3adf55372512a3b021b2d4c7c","Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus"
"6176da4a0e2066ef0ed24abf96548c96","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella"
"a2cebc5bf3610350bb76625e4eda3104","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Peptostreptococcus"
"fdda64f3cdae953548e19003c6cec7ab","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella"
"d4bc6b95eeed48f1ca7f601692505498","Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Veillonella"
"431b390547c950329642f83d8e462b6f","Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium"
"ee28b28beacebfc5dc0780b53251f7b1","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Rothia"
"c0685ac03c689395a19073092ff6c487","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"7bc34d0d7e71135e33a5d4f5a2aa9dac","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Granulicatella"
"bc796601f61b7a18e7a1624a6b204bde","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella"
"b936107d4ffa9b5876eafc365123cafa","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter"
"bc2a0afe48648b5f38701d11c99fff2a","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Granulicatella"
"6c84b4e3fb00ac411f60759a365364e9","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"06e36ce14a8486bf123798946723d6c6","Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Actinobacillus"
"5429fa66fa5853886c9c138c881c3f3d","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"2da87f115f42acea1de30b4d938040bc","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"152cd544730c5f79167ba56ee01d6747","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella"
"f60eadf640a27f3c82d8155fe78ee220","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Neisseriaceae","Kingella"
"9696482ba5c60348a007934ab1329040","Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Dialister"
"af98d9ff9861f68d74be7ba16f7b8fcd","Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus"
"033a738136321136cf2e85b3eb81cab5","Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus"
"381b01d144fb51ab4865a653252cbb86","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Alloprevotella"
"b018ba61ce82adbee2f180227862144b","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Asinibacterium"
"0d73cc298c0048f19776b436dea4c036","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Granulicatella"
"2354fe6cce5f6b4a1732d70126dc7bfc","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Bradyrhizobium"
"02d871c2c55b0bd29a967ee3949e87da","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella"
"9cda6cd3e08bb9bf3ba8c5cf0da83544","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella"
"a299e3b5c919c6575cd22e9c269f091e","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Alloprevotella"
"c657282bdd01ae138dfac9a7591edbe9","Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia"
"04429aa910e2bea858eac82aa81e7be1","Bacteria","Actinobacteriota","Coriobacteriia","Coriobacteriales","Atopobiaceae","Atopobium"
"dfce8a00a468f736f4873e52ce205382","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcales-Tissierellales","Anaerococcus"
"f1c2832bb8d9c3e260c46c183023df6c","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Bergeyella"
"3cfba717f18b3d4c38fa0d1f76be43ba","Bacteria","Firmicutes","Bacilli","Exiguobacterales","Exiguobacteraceae","Exiguobacterium"
"dbf61625591e0d7330118b5b6f293be8","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella"
"69c749ac75fddb567f4e20deca6141d6","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"e9caaa1933a676367079c80314f54cf0","Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium"
